"","X","date","hour","account","year","month","day","DayOfWeek","Weekday","kWh","peakhour","Temperature"
"331",331,"2014-01-14",18,999999999,2014,1,14,2,1,85.129758675066,1,47.5333333333333
"332",332,"2014-01-14",19,999999999,2014,1,14,2,1,83.5592857286601,1,46.9
"333",333,"2014-01-14",20,999999999,2014,1,14,2,1,-0.607456947484648,0,46.2666666666667
"334",334,"2014-01-14",21,999999999,2014,1,14,2,1,-2.17792989389062,0,45.7
"335",335,"2014-01-14",22,999999999,2014,1,14,2,1,-3.7484028402966,0,44.8
"336",336,"2014-01-14",23,999999999,2014,1,14,2,1,-5.31887578670258,0,44.35
"337",337,"2014-01-15",0,999999999,2014,1,15,3,1,31.3822721750173,0,43
"338",338,"2014-01-15",1,999999999,2014,1,15,3,1,29.8117992286113,0,43
"339",339,"2014-01-15",2,999999999,2014,1,15,3,1,28.2413262822053,0,42.1
"340",340,"2014-01-15",3,999999999,2014,1,15,3,1,26.6708533357994,0,41
"341",341,"2014-01-15",4,999999999,2014,1,15,3,1,25.1003803893934,0,39
"342",342,"2014-01-15",5,999999999,2014,1,15,3,1,23.5299074429874,0,37
"343",343,"2014-01-15",6,999999999,2014,1,15,3,1,6.975,0,36
"344",344,"2014-01-15",7,999999999,2014,1,15,3,1,59.565,1,37
"345",345,"2014-01-15",8,999999999,2014,1,15,3,1,89.114999,1,39
"346",346,"2014-01-15",9,999999999,2014,1,15,3,1,95.624999,1,42.1
"347",347,"2014-01-15",10,999999999,2014,1,15,3,1,109.274998,1,44.1
"348",348,"2014-01-15",11,999999999,2014,1,15,3,1,79.74,1,46
"349",349,"2014-01-15",12,999999999,2014,1,15,3,1,68.895,1,46
"350",350,"2014-01-15",13,999999999,2014,1,15,3,1,59.325,1,46.9
"351",351,"2014-01-15",14,999999999,2014,1,15,3,1,49.245,1,46
"352",352,"2014-01-15",15,999999999,2014,1,15,3,1,18.33,1,44.1
"353",353,"2014-01-15",16,999999999,2014,1,15,3,1,88.8509747622604,1,42.1
"354",354,"2014-01-15",17,999999999,2014,1,15,3,1,87.2805018158544,1,39.9
"355",355,"2014-01-15",18,999999999,2014,1,15,3,1,85.7100288694485,1,39.9
"356",356,"2014-01-15",19,999999999,2014,1,15,3,1,84.1395559230425,1,42.1
"357",357,"2014-01-15",20,999999999,2014,1,15,3,1,-0.0271867531022245,0,39
"358",358,"2014-01-15",21,999999999,2014,1,15,3,1,-1.5976596995082,0,37.9
"359",359,"2014-01-15",22,999999999,2014,1,15,3,1,-3.16813264591417,0,39
"360",360,"2014-01-15",23,999999999,2014,1,15,3,1,-4.73860559232015,0,36.75
"361",361,"2014-01-16",0,999999999,2014,1,16,4,1,31.9625423693997,0,36
"362",362,"2014-01-16",1,999999999,2014,1,16,4,1,30.3920694229937,0,35.025
"363",363,"2014-01-16",2,999999999,2014,1,16,4,1,28.8215964765878,0,35.35
"364",364,"2014-01-16",3,999999999,2014,1,16,4,1,27.2511235301818,0,36
"365",365,"2014-01-16",4,999999999,2014,1,16,4,1,25.6806505837758,0,33.9
"366",366,"2014-01-16",5,999999999,2014,1,16,4,1,24.1101776373698,0,33.5666666666667
"367",367,"2014-01-16",6,999999999,2014,1,16,4,1,4.365,0,35.0666666666667
"368",368,"2014-01-16",7,999999999,2014,1,16,4,1,88.934999,1,33.8666666666667
"369",369,"2014-01-16",8,999999999,2014,1,16,4,1,92.22,1,35.35
"370",370,"2014-01-16",9,999999999,2014,1,16,4,1,96.779999,1,37.2666666666667
"371",371,"2014-01-16",10,999999999,2014,1,16,4,1,99.914999,1,39
"372",372,"2014-01-16",11,999999999,2014,1,16,4,1,66.48,1,37.9
"373",373,"2014-01-16",12,999999999,2014,1,16,4,1,66.27,1,37.3
"374",374,"2014-01-16",13,999999999,2014,1,16,4,1,57.285,1,37.65
"375",375,"2014-01-16",14,999999999,2014,1,16,4,1,50.31,1,39
"376",376,"2014-01-16",15,999999999,2014,1,16,4,1,23.4,1,37.65
"377",377,"2014-01-16",16,999999999,2014,1,16,4,1,89.4312449566428,1,37.975
"378",378,"2014-01-16",17,999999999,2014,1,16,4,1,87.8607720102369,1,37.9
"379",379,"2014-01-16",18,999999999,2014,1,16,4,1,86.2902990638309,1,37.65
"380",380,"2014-01-16",19,999999999,2014,1,16,4,1,84.7198261174249,1,37.9
"381",381,"2014-01-16",20,999999999,2014,1,16,4,1,0.553083441280203,0,37.3
"382",382,"2014-01-16",21,999999999,2014,1,16,4,1,-1.01738950512577,0,37.9
"383",383,"2014-01-16",22,999999999,2014,1,16,4,1,-2.58786245153175,0,37.65
"384",384,"2014-01-16",23,999999999,2014,1,16,4,1,-4.15833539793772,0,37.9
"385",385,"2014-01-17",0,999999999,2014,1,17,5,1,32.5428125637821,0,37
"386",386,"2014-01-17",1,999999999,2014,1,17,5,1,30.9723396173762,0,37.3
"387",387,"2014-01-17",2,999999999,2014,1,17,5,1,29.4018666709702,0,37
"388",388,"2014-01-17",3,999999999,2014,1,17,5,1,27.8313937245642,0,37.2666666666667
"389",389,"2014-01-17",4,999999999,2014,1,17,5,1,26.2609207781582,0,37.2666666666667
"390",390,"2014-01-17",5,999999999,2014,1,17,5,1,24.6904478317523,0,37.2666666666667
"391",391,"2014-01-17",6,999999999,2014,1,17,5,1,9.075,0,36
"392",392,"2014-01-17",7,999999999,2014,1,17,5,1,81.524998,1,35.6
"393",393,"2014-01-17",8,999999999,2014,1,17,5,1,106.109999,1,37.9
"394",394,"2014-01-17",9,999999999,2014,1,17,5,1,95.474998,1,39
"395",395,"2014-01-17",10,999999999,2014,1,17,5,1,94.589998,1,39.9
"396",396,"2014-01-17",11,999999999,2014,1,17,5,1,72.78,1,42.1
"397",397,"2014-01-17",12,999999999,2014,1,17,5,1,66.015,1,44.1
"398",398,"2014-01-17",13,999999999,2014,1,17,5,1,63,1,45
"399",399,"2014-01-17",14,999999999,2014,1,17,5,1,49.74,1,45
"400",400,"2014-01-17",15,999999999,2014,1,17,5,1,17.13,1,44.1
"401",401,"2014-01-17",16,999999999,2014,1,17,5,1,90.0115151510253,1,42.1
"402",402,"2014-01-17",17,999999999,2014,1,17,5,1,88.4410422046193,1,39
"403",403,"2014-01-17",18,999999999,2014,1,17,5,1,86.8705692582133,1,37.9
"404",404,"2014-01-17",19,999999999,2014,1,17,5,1,85.3000963118073,1,36
"405",405,"2014-01-17",20,999999999,2014,1,17,5,1,1.13335363566263,0,34
"406",406,"2014-01-17",21,999999999,2014,1,17,5,1,-0.437119310743341,0,35.1
"407",407,"2014-01-17",22,999999999,2014,1,17,5,1,-2.00759225714932,0,34
"408",408,"2014-01-17",23,999999999,2014,1,17,5,1,-3.5780652035553,0,34
"409",409,"2014-01-18",0,999999999,2014,1,18,6,0,-37.636045076199,0,34
"410",410,"2014-01-18",1,999999999,2014,1,18,6,0,-39.206518022605,0,34
"411",411,"2014-01-18",2,999999999,2014,1,18,6,0,-40.7769909690109,0,35.1
"412",412,"2014-01-18",3,999999999,2014,1,18,6,0,-42.3474639154169,0,35.1
"413",413,"2014-01-18",4,999999999,2014,1,18,6,0,-43.9179368618229,0,36
"414",414,"2014-01-18",5,999999999,2014,1,18,6,0,-45.4884098082289,0,35.8
"415",415,"2014-01-18",6,999999999,2014,1,18,6,0,-47.0588827546348,0,36
"416",416,"2014-01-18",7,999999999,2014,1,18,6,0,33.9669140286979,1,37.2
"417",417,"2014-01-18",8,999999999,2014,1,18,6,0,32.3964410822919,1,37.65
"418",418,"2014-01-18",9,999999999,2014,1,18,6,0,30.825968135886,1,37.9
"419",419,"2014-01-18",10,999999999,2014,1,18,6,0,29.25549518948,1,37.2666666666667
"420",420,"2014-01-18",11,999999999,2014,1,18,6,0,27.685022243074,1,37.2666666666667
"421",421,"2014-01-18",12,999999999,2014,1,18,6,0,26.114549296668,1,35.4333333333333
"422",422,"2014-01-18",13,999999999,2014,1,18,6,0,24.5440763502621,1,33.5666666666667
"423",423,"2014-01-18",14,999999999,2014,1,18,6,0,22.9736034038561,1,33.1
"424",424,"2014-01-18",15,999999999,2014,1,18,6,0,21.4031304574501,1,33.9
"425",425,"2014-01-18",16,999999999,2014,1,18,6,0,19.8326575110441,1,34
"426",426,"2014-01-18",17,999999999,2014,1,18,6,0,18.2621845646382,1,33.1
"427",427,"2014-01-18",18,999999999,2014,1,18,6,0,16.6917116182322,1,34
"428",428,"2014-01-18",19,999999999,2014,1,18,6,0,15.1212386718262,1,34
"429",429,"2014-01-18",20,999999999,2014,1,18,6,0,-69.0455040043185,0,34
"430",430,"2014-01-18",21,999999999,2014,1,18,6,0,-70.6159769507245,0,33.9
"431",431,"2014-01-18",22,999999999,2014,1,18,6,0,-72.1864498971304,0,33.1
"432",432,"2014-01-18",23,999999999,2014,1,18,6,0,-73.7569228435364,0,33.5666666666667
"433",433,"2014-01-19",0,999999999,2014,1,19,0,0,-44.9661030952043,0,33.45
"434",434,"2014-01-19",1,999999999,2014,1,19,0,0,-46.5365760416103,0,33.1
"435",435,"2014-01-19",2,999999999,2014,1,19,0,0,-48.1070489880162,0,33.45
"436",436,"2014-01-19",3,999999999,2014,1,19,0,0,-49.6775219344222,0,33.1
"437",437,"2014-01-19",4,999999999,2014,1,19,0,0,-51.2479948808282,0,33.5666666666667
"438",438,"2014-01-19",5,999999999,2014,1,19,0,0,-52.8184678272342,0,33.1
"439",439,"2014-01-19",6,999999999,2014,1,19,0,0,-54.3889407736401,0,32
"440",440,"2014-01-19",7,999999999,2014,1,19,0,0,26.6368560096926,1,31.45
"441",441,"2014-01-19",8,999999999,2014,1,19,0,0,25.0663830632867,1,30.15
"442",442,"2014-01-19",9,999999999,2014,1,19,0,0,23.4959101168807,1,30.1333333333333
"443",443,"2014-01-19",10,999999999,2014,1,19,0,0,21.9254371704747,1,30.55
"444",444,"2014-01-19",11,999999999,2014,1,19,0,0,20.3549642240687,1,30.55
"445",445,"2014-01-19",12,999999999,2014,1,19,0,0,18.7844912776628,1,32
"446",446,"2014-01-19",13,999999999,2014,1,19,0,0,17.2140183312568,1,33.1
"447",447,"2014-01-19",14,999999999,2014,1,19,0,0,15.6435453848508,1,34
"448",448,"2014-01-19",15,999999999,2014,1,19,0,0,14.0730724384448,1,34
"449",449,"2014-01-19",16,999999999,2014,1,19,0,0,12.5025994920388,1,34
"450",450,"2014-01-19",17,999999999,2014,1,19,0,0,10.9321265456329,1,33.1
"451",451,"2014-01-19",18,999999999,2014,1,19,0,0,9.3616535992269,1,32
"452",452,"2014-01-19",19,999999999,2014,1,19,0,0,7.79118065282092,1,30.9
"453",453,"2014-01-19",20,999999999,2014,1,19,0,0,-76.3755620233238,0,30.9
"454",454,"2014-01-19",21,999999999,2014,1,19,0,0,-77.9460349697297,0,30.9
"455",455,"2014-01-19",22,999999999,2014,1,19,0,0,-79.5165079161357,0,30.9
"456",456,"2014-01-19",23,999999999,2014,1,19,0,0,-81.0869808625417,0,30.9
"457",457,"2014-01-20",0,999999999,2014,1,20,1,1,26.3732949335417,0,30.9
"458",458,"2014-01-20",1,999999999,2014,1,20,1,1,24.8028219871357,0,32
"459",459,"2014-01-20",2,999999999,2014,1,20,1,1,23.2323490407297,0,32
"460",460,"2014-01-20",3,999999999,2014,1,20,1,1,21.6618760943238,0,33.1
"461",461,"2014-01-20",4,999999999,2014,1,20,1,1,20.0914031479178,0,33.1
"462",462,"2014-01-20",5,999999999,2014,1,20,1,1,18.5209302015118,0,33.1
"463",463,"2014-01-20",6,999999999,2014,1,20,1,1,10.695,0,34
"464",464,"2014-01-20",7,999999999,2014,1,20,1,1,62.31,1,34
"465",465,"2014-01-20",8,999999999,2014,1,20,1,1,65.535,1,35.1
"466",466,"2014-01-20",9,999999999,2014,1,20,1,1,67.185,1,36
"467",467,"2014-01-20",10,999999999,2014,1,20,1,1,67.44,1,37
"468",468,"2014-01-20",11,999999999,2014,1,20,1,1,47.685,1,37.9
"469",469,"2014-01-20",12,999999999,2014,1,20,1,1,40.86,1,39
"470",470,"2014-01-20",13,999999999,2014,1,20,1,1,24.825,1,39.9
"471",471,"2014-01-20",14,999999999,2014,1,20,1,1,15.3,1,41
"472",472,"2014-01-20",15,999999999,2014,1,20,1,1,8.19,1,41
"473",473,"2014-01-20",16,999999999,2014,1,20,1,1,83.8419975207848,1,39.9
"474",474,"2014-01-20",17,999999999,2014,1,20,1,1,82.2715245743788,1,39.9
"475",475,"2014-01-20",18,999999999,2014,1,20,1,1,80.7010516279729,1,36
"476",476,"2014-01-20",19,999999999,2014,1,20,1,1,79.1305786815669,1,36
"477",477,"2014-01-20",20,999999999,2014,1,20,1,1,-5.03616399457781,0,35.1
"478",478,"2014-01-20",21,999999999,2014,1,20,1,1,-6.60663694098378,0,32
"479",479,"2014-01-20",22,999999999,2014,1,20,1,1,-8.17710988738976,0,28.9
"480",480,"2014-01-20",23,999999999,2014,1,20,1,1,-9.74758283379574,0,27
"481",481,"2014-01-21",0,999999999,2014,1,21,2,1,26.9535651279241,0,23
"482",482,"2014-01-21",1,999999999,2014,1,21,2,1,25.3830921815181,0,21.9
"483",483,"2014-01-21",2,999999999,2014,1,21,2,1,23.8126192351122,0,19.9
"484",484,"2014-01-21",3,999999999,2014,1,21,2,1,22.2421462887062,0,18
"485",485,"2014-01-21",4,999999999,2014,1,21,2,1,20.6716733423002,0,16
"486",486,"2014-01-21",5,999999999,2014,1,21,2,1,19.1012003958942,0,15.1
"487",487,"2014-01-21",6,999999999,2014,1,21,2,1,21.75,0,14
"488",488,"2014-01-21",7,999999999,2014,1,21,2,1,120.674998,1,12.9
"489",489,"2014-01-21",8,999999999,2014,1,21,2,1,131.549999,1,14
"490",490,"2014-01-21",9,999999999,2014,1,21,2,1,138.224997,1,15.1
"491",491,"2014-01-21",10,999999999,2014,1,21,2,1,97.994998,1,15.1
"492",492,"2014-01-21",11,999999999,2014,1,21,2,1,91.44,1,15.1
"493",493,"2014-01-21",12,999999999,2014,1,21,2,1,90.539999,1,16
"494",494,"2014-01-21",13,999999999,2014,1,21,2,1,83.25,1,16
"495",495,"2014-01-21",14,999999999,2014,1,21,2,1,77.805,1,16
"496",496,"2014-01-21",15,999999999,2014,1,21,2,1,38.76,1,15.1
"497",497,"2014-01-21",16,999999999,2014,1,21,2,1,0.045,1,12.825
"498",498,"2014-01-21",17,999999999,2014,1,21,2,1,82.8517947687613,1,12.15
"499",499,"2014-01-21",18,999999999,2014,1,21,2,1,81.2813218223553,1,12.1
"500",500,"2014-01-21",19,999999999,2014,1,21,2,1,79.7108488759493,1,12.15
"501",501,"2014-01-21",20,999999999,2014,1,21,2,1,-4.45589380019539,0,12.1
"502",502,"2014-01-21",21,999999999,2014,1,21,2,1,-6.02636674660136,0,12
"503",503,"2014-01-21",22,999999999,2014,1,21,2,1,-7.59683969300733,0,12
"504",504,"2014-01-21",23,999999999,2014,1,21,2,1,-9.16731263941331,0,11.55
"505",505,"2014-01-22",0,999999999,2014,1,22,3,1,27.5338353223065,0,10.9
"506",506,"2014-01-22",1,999999999,2014,1,22,3,1,25.9633623759006,0,10.9
"507",507,"2014-01-22",2,999999999,2014,1,22,3,1,24.3928894294946,0,10.65
"508",508,"2014-01-22",3,999999999,2014,1,22,3,1,22.8224164830886,0,9.7
"509",509,"2014-01-22",4,999999999,2014,1,22,3,1,21.2519435366826,0,8.8
"510",510,"2014-01-22",5,999999999,2014,1,22,3,1,19.6814705902767,0,8.8
"511",511,"2014-01-22",6,999999999,2014,1,22,3,1,12.465,0,8.35
"512",512,"2014-01-22",7,999999999,2014,1,22,3,1,59.16,1,6.9
"513",513,"2014-01-22",8,999999999,2014,1,22,3,1,60.555,1,7.45
"514",514,"2014-01-22",9,999999999,2014,1,22,3,1,52.785,1,9
"515",515,"2014-01-22",10,999999999,2014,1,22,3,1,52.32,1,10.9
"516",516,"2014-01-22",11,999999999,2014,1,22,3,1,45.39,1,10.9
"517",517,"2014-01-22",12,999999999,2014,1,22,3,1,38.865,1,14
"518",518,"2014-01-22",13,999999999,2014,1,22,3,1,38.16,1,16
"519",519,"2014-01-22",14,999999999,2014,1,22,3,1,37.77,1,17.1
"520",520,"2014-01-22",15,999999999,2014,1,22,3,1,19.935,1,17.1
"521",521,"2014-01-22",16,999999999,2014,1,22,3,1,85.0025379095497,1,17.1
"522",522,"2014-01-22",17,999999999,2014,1,22,3,1,83.4320649631437,1,16
"523",523,"2014-01-22",18,999999999,2014,1,22,3,1,81.8615920167377,1,15.1
"524",524,"2014-01-22",19,999999999,2014,1,22,3,1,80.2911190703317,1,12.9
"525",525,"2014-01-22",20,999999999,2014,1,22,3,1,-3.87562360581296,0,12
"526",526,"2014-01-22",21,999999999,2014,1,22,3,1,-5.44609655221893,0,10.9
"527",527,"2014-01-22",22,999999999,2014,1,22,3,1,-7.01656949862491,0,10
"528",528,"2014-01-22",23,999999999,2014,1,22,3,1,-8.58704244503089,0,9
"529",529,"2014-01-23",0,999999999,2014,1,23,4,1,28.114105516689,0,8.1
"530",530,"2014-01-23",1,999999999,2014,1,23,4,1,26.543632570283,0,7
"531",531,"2014-01-23",2,999999999,2014,1,23,4,1,24.973159623877,0,7
"532",532,"2014-01-23",3,999999999,2014,1,23,4,1,23.402686677471,0,7
"533",533,"2014-01-23",4,999999999,2014,1,23,4,1,21.8322137310651,0,7
"534",534,"2014-01-23",5,999999999,2014,1,23,4,1,20.2617407846591,0,6.1
"535",535,"2014-01-23",6,999999999,2014,1,23,4,1,16.71,0,6.1
"536",536,"2014-01-23",7,999999999,2014,1,23,4,1,95.744999,1,7
"537",537,"2014-01-23",8,999999999,2014,1,23,4,1,128.549997,1,9
"538",538,"2014-01-23",9,999999999,2014,1,23,4,1,133.049997,1,10.9
"539",539,"2014-01-23",10,999999999,2014,1,23,4,1,141.599999,1,14
"540",540,"2014-01-23",11,999999999,2014,1,23,4,1,100.589999,1,18
"541",541,"2014-01-23",12,999999999,2014,1,23,4,1,85.2,1,19.9
"542",542,"2014-01-23",13,999999999,2014,1,23,4,1,64.095,1,21
"543",543,"2014-01-23",14,999999999,2014,1,23,4,1,36.63,1,21.9
"544",544,"2014-01-23",15,999999999,2014,1,23,4,1,13.38,1,21
"545",545,"2014-01-23",16,999999999,2014,1,23,4,1,85.5828081039321,1,19.9
"546",546,"2014-01-23",17,999999999,2014,1,23,4,1,84.0123351575261,1,18
"547",547,"2014-01-23",18,999999999,2014,1,23,4,1,82.4418622111202,1,16
"548",548,"2014-01-23",19,999999999,2014,1,23,4,1,80.8713892647142,1,15.1
"549",549,"2014-01-23",20,999999999,2014,1,23,4,1,-3.29535341143053,0,14
"550",550,"2014-01-23",21,999999999,2014,1,23,4,1,-4.8658263578365,0,14
"551",551,"2014-01-23",22,999999999,2014,1,23,4,1,-6.43629930424248,0,12.9
"552",552,"2014-01-23",23,999999999,2014,1,23,4,1,-8.00677225064846,0,12.9
"553",553,"2014-01-24",0,999999999,2014,1,24,5,1,28.6943757110714,0,12
"554",554,"2014-01-24",1,999999999,2014,1,24,5,1,27.1239027646654,0,12
"555",555,"2014-01-24",2,999999999,2014,1,24,5,1,25.5534298182595,0,10.9
"556",556,"2014-01-24",3,999999999,2014,1,24,5,1,23.9829568718535,0,10
"557",557,"2014-01-24",4,999999999,2014,1,24,5,1,22.4124839254475,0,9
"558",558,"2014-01-24",5,999999999,2014,1,24,5,1,20.8420109790415,0,8.1
"559",559,"2014-01-24",6,999999999,2014,1,24,5,1,18.33,0,8.1
"560",560,"2014-01-24",7,999999999,2014,1,24,5,1,101.654998,1,8.1
"561",561,"2014-01-24",8,999999999,2014,1,24,5,1,122.114998,1,9
"562",562,"2014-01-24",9,999999999,2014,1,24,5,1,131.249998,1,10
"563",563,"2014-01-24",10,999999999,2014,1,24,5,1,146.309996,1,10.9
"564",564,"2014-01-24",11,999999999,2014,1,24,5,1,137.429998,1,14
"565",565,"2014-01-24",12,999999999,2014,1,24,5,1,101.205,1,16
"566",566,"2014-01-24",13,999999999,2014,1,24,5,1,80.34,1,17.1
"567",567,"2014-01-24",14,999999999,2014,1,24,5,1,66.27,1,18
"568",568,"2014-01-24",15,999999999,2014,1,24,5,1,39.825,1,17.1
"569",569,"2014-01-24",16,999999999,2014,1,24,5,1,11.445,1,16
"570",570,"2014-01-24",17,999999999,2014,1,24,5,1,12.69,1,16
"571",571,"2014-01-24",18,999999999,2014,1,24,5,1,14.535,1,16
"572",572,"2014-01-24",19,999999999,2014,1,24,5,1,12.855,1,14
"573",573,"2014-01-24",20,999999999,2014,1,24,5,1,9.9,0,15.1
"574",574,"2014-01-24",21,999999999,2014,1,24,5,1,2.505,0,15.1
"575",575,"2014-01-24",22,999999999,2014,1,24,5,1,0.45,0,15.1
"576",576,"2014-01-24",23,999999999,2014,1,24,5,1,-7.42650205626603,0,15.1
"577",577,"2014-01-25",0,999999999,2014,1,25,6,0,-41.4844819289097,0,15.1
"578",578,"2014-01-25",1,999999999,2014,1,25,6,0,-43.0549548753157,0,16
"579",579,"2014-01-25",2,999999999,2014,1,25,6,0,-44.6254278217217,0,16
"580",580,"2014-01-25",3,999999999,2014,1,25,6,0,-46.1959007681277,0,17.1
"581",581,"2014-01-25",4,999999999,2014,1,25,6,0,-47.7663737145336,0,18
"582",582,"2014-01-25",5,999999999,2014,1,25,6,0,-49.3368466609396,0,19.9
"583",583,"2014-01-25",6,999999999,2014,1,25,6,0,-50.9073196073456,0,21
"584",584,"2014-01-25",7,999999999,2014,1,25,6,0,30.1184771759872,1,21.9
"585",585,"2014-01-25",8,999999999,2014,1,25,6,0,28.5480042295812,1,24.1
"586",586,"2014-01-25",9,999999999,2014,1,25,6,0,26.9775312831752,1,28
"587",587,"2014-01-25",10,999999999,2014,1,25,6,0,25.4070583367692,1,36
"588",588,"2014-01-25",11,999999999,2014,1,25,6,0,23.8365853903633,1,37
"589",589,"2014-01-25",12,999999999,2014,1,25,6,0,22.2661124439573,1,37
"590",590,"2014-01-25",13,999999999,2014,1,25,6,0,20.6956394975513,1,37.9
"591",591,"2014-01-25",14,999999999,2014,1,25,6,0,19.1251665511453,1,37
"592",592,"2014-01-25",15,999999999,2014,1,25,6,0,17.5546936047394,1,37
"593",593,"2014-01-25",16,999999999,2014,1,25,6,0,15.9842206583334,1,37
"594",594,"2014-01-25",17,999999999,2014,1,25,6,0,14.4137477119274,1,36
"595",595,"2014-01-25",18,999999999,2014,1,25,6,0,12.8432747655214,1,32
"596",596,"2014-01-25",19,999999999,2014,1,25,6,0,11.2728018191155,1,30.375
"597",597,"2014-01-25",20,999999999,2014,1,25,6,0,-72.8939408570292,0,28.9
"598",598,"2014-01-25",21,999999999,2014,1,25,6,0,-74.4644138034352,0,28
"599",599,"2014-01-25",22,999999999,2014,1,25,6,0,-76.0348867498412,0,27
"600",600,"2014-01-25",23,999999999,2014,1,25,6,0,-77.6053596962471,0,26.1
"601",601,"2014-01-26",0,999999999,2014,1,26,0,0,-48.814539947915,0,25
"602",602,"2014-01-26",1,999999999,2014,1,26,0,0,-50.385012894321,0,24.1
"603",603,"2014-01-26",2,999999999,2014,1,26,0,0,-51.955485840727,0,24.1
"604",604,"2014-01-26",3,999999999,2014,1,26,0,0,-53.5259587871329,0,23
"605",605,"2014-01-26",4,999999999,2014,1,26,0,0,-55.0964317335389,0,21
"606",606,"2014-01-26",5,999999999,2014,1,26,0,0,-56.6669046799449,0,18
"607",607,"2014-01-26",6,999999999,2014,1,26,0,0,-58.2373776263509,0,17.1
"608",608,"2014-01-26",7,999999999,2014,1,26,0,0,22.7884191569819,1,16
"609",609,"2014-01-26",8,999999999,2014,1,26,0,0,21.2179462105759,1,16
"610",610,"2014-01-26",9,999999999,2014,1,26,0,0,19.6474732641699,1,17.1
"611",611,"2014-01-26",10,999999999,2014,1,26,0,0,18.077000317764,1,17.1
"612",612,"2014-01-26",11,999999999,2014,1,26,0,0,16.506527371358,1,19
"613",613,"2014-01-26",12,999999999,2014,1,26,0,0,14.936054424952,1,19
"614",614,"2014-01-26",13,999999999,2014,1,26,0,0,13.365581478546,1,19.9
"615",615,"2014-01-26",14,999999999,2014,1,26,0,0,11.7951085321401,1,19.9
"616",616,"2014-01-26",15,999999999,2014,1,26,0,0,10.2246355857341,1,19.9
"617",617,"2014-01-26",16,999999999,2014,1,26,0,0,8.65416263932811,1,19.9
"618",618,"2014-01-26",17,999999999,2014,1,26,0,0,7.08368969292214,1,19.9
"619",619,"2014-01-26",18,999999999,2014,1,26,0,0,5.51321674651616,1,19.9
"620",620,"2014-01-26",19,999999999,2014,1,26,0,0,3.94274380011018,1,19.9
"621",621,"2014-01-26",20,999999999,2014,1,26,0,0,-80.2239988760345,0,19.9
"622",622,"2014-01-26",21,999999999,2014,1,26,0,0,-81.7944718224405,0,21
"623",623,"2014-01-26",22,999999999,2014,1,26,0,0,-83.3649447688465,0,21
"624",624,"2014-01-26",23,999999999,2014,1,26,0,0,-84.9354177152524,0,21.9
"625",625,"2014-01-27",0,999999999,2014,1,27,1,1,22.524858080831,0,23
"626",626,"2014-01-27",1,999999999,2014,1,27,1,1,20.954385134425,0,24.1
"627",627,"2014-01-27",2,999999999,2014,1,27,1,1,19.383912188019,0,24.1
"628",628,"2014-01-27",3,999999999,2014,1,27,1,1,17.813439241613,0,24.1
"629",629,"2014-01-27",4,999999999,2014,1,27,1,1,16.2429662952071,0,25
"630",630,"2014-01-27",5,999999999,2014,1,27,1,1,14.6724933488011,0,27
"631",631,"2014-01-27",6,999999999,2014,1,27,1,1,3.99,0,30.9
"632",632,"2014-01-27",7,999999999,2014,1,27,1,1,92.819997,1,37.9
"633",633,"2014-01-27",8,999999999,2014,1,27,1,1,135.179999,1,45
"634",634,"2014-01-27",9,999999999,2014,1,27,1,1,144.524997,1,46
"635",635,"2014-01-27",10,999999999,2014,1,27,1,1,120.779994,1,45
"636",636,"2014-01-27",11,999999999,2014,1,27,1,1,80.28,1,45
"637",637,"2014-01-27",12,999999999,2014,1,27,1,1,58.035,1,45
"638",638,"2014-01-27",13,999999999,2014,1,27,1,1,54.87,1,45
"639",639,"2014-01-27",14,999999999,2014,1,27,1,1,41.25,1,39
"640",640,"2014-01-27",15,999999999,2014,1,27,1,1,12.93,1,37
"641",641,"2014-01-27",16,999999999,2014,1,27,1,1,79.9935606680741,1,30.9
"642",642,"2014-01-27",17,999999999,2014,1,27,1,1,78.4230877216681,1,28.9
"643",643,"2014-01-27",18,999999999,2014,1,27,1,1,76.8526147752621,1,27
"644",644,"2014-01-27",19,999999999,2014,1,27,1,1,75.2821418288562,1,26.1
