"","X","date","hour","account","year","month","day","DayOfWeek","Dayofyear","Weekday","kWh","peakhour","Temperature","pred","KWh_Class"
"247",247,"2014-01-11",6,999999999,2014,1,11,6,10,0,13.455,0,37.35,-22.9469356586625,"Optimal"
"248",248,"2014-01-11",7,999999999,2014,1,11,6,10,0,13.455,1,41.666667,48.3866981731513,"Optimal"
"249",249,"2014-01-11",8,999999999,2014,1,11,6,10,0,13.455,1,46,57.0874853550694,"Optimal"
"250",250,"2014-01-11",9,999999999,2014,1,11,6,10,0,13.455,1,47.7,59.3937282218937,"Optimal"
"251",251,"2014-01-11",10,999999999,2014,1,11,6,10,0,13.455,1,54,72.8701891543524,"Optimal"
"252",252,"2014-01-11",11,999999999,2014,1,11,6,10,0,13.455,1,54.3,71.7768004359836,"Optimal"
"253",253,"2014-01-11",12,999999999,2014,1,11,6,10,0,13.455,1,56.55,75.4186128541337,"Optimal"
"254",254,"2014-01-11",13,999999999,2014,1,11,6,10,0,13.455,1,55.9,72.0183312743839,"Optimal"
"255",255,"2014-01-11",14,999999999,2014,1,11,6,10,0,13.455,1,54,65.5826643507116,"Optimal"
"256",256,"2014-01-11",15,999999999,2014,1,11,6,10,0,13.455,1,55.65,67.767491803779,"Optimal"
"257",257,"2014-01-11",16,999999999,2014,1,11,6,10,0,13.455,1,55.9,66.5526876716533,"Optimal"
"258",258,"2014-01-11",17,999999999,2014,1,11,6,10,0,13.455,1,57,67.4019455733948,"Optimal"
"259",259,"2014-01-11",18,999999999,2014,1,11,6,10,0,13.455,1,55.9,62.9089252698329,"Optimal"
"260",260,"2014-01-11",19,999999999,2014,1,11,6,10,0,13.455,1,56.2,61.8155365514641,"Optimal"
"261",261,"2014-01-11",20,999999999,2014,1,11,6,10,0,13.455,0,56.65,-1.58692276124322,"Optimal"
"262",262,"2014-01-11",21,999999999,2014,1,11,6,10,0,13.455,0,55.9,-5.23003516850684,"Optimal"
"263",263,"2014-01-11",22,999999999,2014,1,11,6,10,0,13.455,0,50.55,-20.0433656414049,"Optimal"
"264",264,"2014-01-11",23,999999999,2014,1,11,6,10,0,13.455,0,53.1,-15.6730607407134,"Optimal"
"265",265,"2014-01-12",0,999999999,2014,1,12,0,11,0,13.455,0,54,28.4156843278451,"Optimal"
"266",266,"2014-01-12",1,999999999,2014,1,12,0,11,0,13.455,0,52,21.737186576659,"Optimal"
"267",267,"2014-01-12",2,999999999,2014,1,12,0,11,0,13.455,0,49.45,13.7231192741471,"Optimal"
"268",268,"2014-01-12",3,999999999,2014,1,12,0,11,0,13.455,0,46.9,5.70905197163523,"Optimal"
"269",269,"2014-01-12",4,999999999,2014,1,12,0,11,0,13.455,0,46,1.70169332310092,"Optimal"
"270",270,"2014-01-12",5,999999999,2014,1,12,0,11,0,13.455,0,44.1,-4.73397360057133,"Optimal"
"271",271,"2014-01-12",6,999999999,2014,1,12,0,11,0,13.455,0,43,-9.22699390413324,"Optimal"
"272",272,"2014-01-12",7,999999999,2014,1,12,0,11,0,13.455,1,42.1,49.4389642829417,"Optimal"
"273",273,"2014-01-12",8,999999999,2014,1,12,0,11,0,13.455,1,43,49.8025605296556,"Optimal"
"274",274,"2014-01-12",9,999999999,2014,1,12,0,11,0,13.455,1,44.1,50.6518184313971,"Optimal"
"275",275,"2014-01-12",10,999999999,2014,1,12,0,11,0,13.455,1,45,51.0154146781111,"Optimal"
"276",276,"2014-01-12",11,999999999,2014,1,12,0,11,0,13.455,1,46.9,53.8073191999629,"Optimal"
"277",277,"2014-01-12",12,999999999,2014,1,12,0,11,0,13.455,1,45,47.3716522762907,"Optimal"
"278",278,"2014-01-12",13,999999999,2014,1,12,0,11,0,13.455,1,45,45.5497710753805,"Optimal"
"279",279,"2014-01-12",14,999999999,2014,1,12,0,11,0,13.455,1,45,43.7278898744703,"Optimal"
"280",280,"2014-01-12",15,999999999,2014,1,12,0,11,0,13.455,1,44.1,39.720531225936,"Optimal"
"281",281,"2014-01-12",16,999999999,2014,1,12,0,11,0,13.455,1,43,35.2275109223741,"Optimal"
"282",282,"2014-01-12",17,999999999,2014,1,12,0,11,0,13.455,1,42.1,31.2201522738398,"Optimal"
"283",283,"2014-01-12",18,999999999,2014,1,12,0,11,0,13.455,1,41,26.7271319702779,"Optimal"
"284",284,"2014-01-12",19,999999999,2014,1,12,0,11,0,13.455,1,39.9,22.234111666716,"Optimal"
"285",285,"2014-01-12",20,999999999,2014,1,12,0,11,0,13.455,0,39.9,-42.2610863698035,"Optimal"
"286",286,"2014-01-12",21,999999999,2014,1,12,0,11,0,13.455,0,39.9,-44.0829675707136,"Optimal"
"287",287,"2014-01-12",22,999999999,2014,1,12,0,11,0,13.455,0,37.9,-50.7614653218997,"Optimal"
"288",288,"2014-01-12",23,999999999,2014,1,12,0,11,0,13.455,0,37.9,-52.5833465228099,"Optimal"
"289",289,"2014-01-13",0,999999999,2014,1,13,1,12,1,13.455,0,37,49.2799344371515,"Optimal"
"290",290,"2014-01-13",1,999999999,2014,1,13,1,12,1,13.455,0,37,47.4580532362413,"Optimal"
"291",291,"2014-01-13",2,999999999,2014,1,13,1,12,1,13.455,0,37,45.6361720353311,"Optimal"
"292",292,"2014-01-13",3,999999999,2014,1,13,1,12,1,13.455,0,34,36.5293660090072,"Optimal"
"293",293,"2014-01-13",4,999999999,2014,1,13,1,12,1,13.455,0,33.1,32.5220073604729,"Optimal"
"294",294,"2014-01-13",5,999999999,2014,1,13,1,12,1,13.455,0,30.9,25.3578479542592,"Optimal"
"295",295,"2014-01-13",6,999999999,2014,1,13,1,12,1,22.905,0,30.9,23.535966753349,"Optimal"
"296",296,"2014-01-13",7,999999999,2014,1,13,1,12,1,104.79,1,33.1,89.7296805933515,"Above_Normal"
"297",297,"2014-01-13",8,999999999,2014,1,13,1,12,1,135.42,1,37,97.3782016654792,"Above_Normal"
"298",298,"2014-01-13",9,999999999,2014,1,13,1,12,1,128.79,1,41,105.269553565121,"Above_Normal"
"299",299,"2014-01-13",10,999999999,2014,1,13,1,12,1,128.475,1,44.1,110.975428017138,"Above_Normal"
"300",300,"2014-01-13",11,999999999,2014,1,13,1,12,1,102.285,1,46.9,115.952809986614,"Above_Normal"
"301",301,"2014-01-13",12,999999999,2014,1,13,1,12,1,95.235,1,50,121.658684438631,"Above_Normal"
"302",302,"2014-01-13",13,999999999,2014,1,13,1,12,1,85.89,1,48.9,117.16566413507,"Above_Normal"
"303",303,"2014-01-13",14,999999999,2014,1,13,1,12,1,73.815,1,48.9,115.343782934159,"Above_Normal"
"304",304,"2014-01-13",15,999999999,2014,1,13,1,12,1,31.14,1,46.9,108.665285182973,"Above_Normal"
"305",305,"2014-01-13",16,999999999,2014,1,13,1,12,1,0.045,1,45,102.229618259301,"Above_Normal"
"306",306,"2014-01-13",17,999999999,2014,1,13,1,12,1,0.045,1,46,102.836045333529,"Above_Normal"
"307",307,"2014-01-13",18,999999999,2014,1,13,1,12,1,0.045,1,45,98.5858558574807,"Above_Normal"
"308",308,"2014-01-13",19,999999999,2014,1,13,1,12,1,0.045,1,45,96.7639746565706,"Above_Normal"
"309",309,"2014-01-13",20,999999999,2014,1,13,1,12,1,0.045,0,44.1,30.083299172427,"Optimal"
"310",310,"2014-01-13",21,999999999,2014,1,13,1,12,1,0.045,0,46.9,35.060681141903,"Optimal"
"311",311,"2014-01-13",22,999999999,2014,1,13,1,12,1,0.045,0,46.9,33.2387999409928,"Optimal"
"312",312,"2014-01-13",23,999999999,2014,1,13,1,12,1,0.045,0,48,34.0880578427343,"Optimal"
"313",313,"2014-01-14",0,999999999,2014,1,14,2,13,1,0.045,0,48.9,78.1768029112928,"Optimal"
"314",314,"2014-01-14",1,999999999,2014,1,14,2,13,1,0.045,0,48,74.1694442627585,"Optimal"
"315",315,"2014-01-14",2,999999999,2014,1,14,2,13,1,0.045,0,48,72.3475630618483,"Optimal"
"316",316,"2014-01-14",3,999999999,2014,1,14,2,13,1,0.045,0,46.9,67.8545427582864,"Optimal"
"317",317,"2014-01-14",4,999999999,2014,1,14,2,13,1,0.045,0,45,61.4188758346142,"Optimal"
"318",318,"2014-01-14",5,999999999,2014,1,14,2,13,1,0.045,0,44.1,57.4115171860798,"Optimal"
"319",319,"2014-01-14",6,999999999,2014,1,14,2,13,1,0.045,0,46.9,62.3888991555558,"Optimal"
"320",320,"2014-01-14",7,999999999,2014,1,14,2,13,1,81.63,1,48,125.911473892907,"Above_Normal"
"321",321,"2014-01-14",8,999999999,2014,1,14,2,13,1,101.03999,1,46.9,121.418453589345,"Above_Normal"
"322",322,"2014-01-14",9,999999999,2014,1,14,2,13,1,92.205,1,46.9,119.596572388434,"Above_Normal"
"323",323,"2014-01-14",10,999999999,2014,1,14,2,13,1,91.98,1,48,120.445830290176,"Above_Normal"
"324",324,"2014-01-14",11,999999999,2014,1,14,2,13,1,81.765,1,48,118.623949089266,"Above_Normal"
"325",325,"2014-01-14",12,999999999,2014,1,14,2,13,1,63.36,1,48.55,118.137637439681,"Above_Normal"
"326",326,"2014-01-14",13,999999999,2014,1,14,2,13,1,63.27,1,47.875,114.676648153053,"Above_Normal"
"327",327,"2014-01-14",14,999999999,2014,1,14,2,13,1,53.355,1,46.5,109.515843073828,"Above_Normal"
"328",328,"2014-01-14",15,999999999,2014,1,14,2,13,1,23.655,1,47.166667,109.31283486578,"Above_Normal"
"329",329,"2014-01-14",16,999999999,2014,1,14,2,13,1,0.24,1,46.65,106.236326913279,"Above_Normal"
"330",330,"2014-01-14",17,999999999,2014,1,14,2,13,1,0.24,1,45.7,102.107552850987,"Above_Normal"
"331",331,"2014-01-14",18,999999999,2014,1,14,2,13,1,0.24,1,47.533333,104.737569345061,"Above_Normal"
"332",332,"2014-01-14",19,999999999,2014,1,14,2,13,1,0.24,1,46.9,101.377760379333,"Above_Normal"
"333",333,"2014-01-14",20,999999999,2014,1,14,2,13,1,0.24,0,46.266667,35.3446345779953,"Optimal"
"334",334,"2014-01-14",21,999999999,2014,1,14,2,13,1,0.24,0,45.7,32.1467112117375,"Optimal"
"335",335,"2014-01-14",22,999999999,2014,1,14,2,13,1,0.24,0,44.8,28.1393525632032,"Optimal"
"336",336,"2014-01-14",23,999999999,2014,1,14,2,13,1,0.24,0,44.35,25.2247326384809,"Optimal"
"337",337,"2014-01-15",0,999999999,2014,1,15,3,14,1,0.24,0,43,63.8497840879791,"Optimal"
"338",338,"2014-01-15",1,999999999,2014,1,15,3,14,1,0.24,0,43,62.0279028870689,"Optimal"
"339",339,"2014-01-15",2,999999999,2014,1,15,3,14,1,0.24,0,42.1,58.0205442385346,"Optimal"
"340",340,"2014-01-15",3,999999999,2014,1,15,3,14,1,0.24,0,41,53.5275239349726,"Optimal"
"341",341,"2014-01-15",4,999999999,2014,1,15,3,14,1,0.24,0,39,46.8490261837866,"Optimal"
"342",342,"2014-01-15",5,999999999,2014,1,15,3,14,1,0.24,0,37,40.1705284326006,"Optimal"
"343",343,"2014-01-15",6,999999999,2014,1,15,3,14,1,6.975,0,36,35.9203389565525,"Optimal"
"344",344,"2014-01-15",7,999999999,2014,1,15,3,14,1,59.565,1,37,99.2000828663894,"Above_Normal"
"345",345,"2014-01-15",8,999999999,2014,1,15,3,14,1,89.115,1,39,102.234818215755,"Above_Normal"
"346",346,"2014-01-15",9,999999999,2014,1,15,3,14,1,95.625,1,42.1,107.940692667772,"Above_Normal"
"347",347,"2014-01-15",10,999999999,2014,1,15,3,14,1,109.275,1,44.1,110.975428017138,"Above_Normal"
"348",348,"2014-01-15",11,999999999,2014,1,15,3,14,1,79.74,1,46,113.76733253899,"Above_Normal"
"349",349,"2014-01-15",12,999999999,2014,1,15,3,14,1,68.895,1,46,111.94545133808,"Above_Normal"
"350",350,"2014-01-15",13,999999999,2014,1,15,3,14,1,59.325,1,46.9,112.309047584794,"Above_Normal"
"351",351,"2014-01-15",14,999999999,2014,1,15,3,14,1,49.245,1,46,108.301688936259,"Above_Normal"
"352",352,"2014-01-15",15,999999999,2014,1,15,3,14,1,18.33,1,44.1,101.866022012587,"Above_Normal"
"353",353,"2014-01-15",16,999999999,2014,1,15,3,14,1,18.33,1,42.1,95.1875242614011,"Above_Normal"
"354",354,"2014-01-15",17,999999999,2014,1,15,3,14,1,18.33,1,39.9,88.0233648551875,"Above_Normal"
"355",355,"2014-01-15",18,999999999,2014,1,15,3,14,1,18.33,1,39.9,86.2014836542773,"Above_Normal"
"356",356,"2014-01-15",19,999999999,2014,1,15,3,14,1,18.33,1,42.1,89.7218806586706,"Above_Normal"
"357",357,"2014-01-15",20,999999999,2014,1,15,3,14,1,18.33,0,39,17.6989269692236,"Optimal"
"358",358,"2014-01-15",21,999999999,2014,1,15,3,14,1,18.33,0,37.9,13.2059066656617,"Optimal"
"359",359,"2014-01-15",22,999999999,2014,1,15,3,14,1,18.33,0,39,14.0551645674032,"Optimal"
"360",360,"2014-01-15",23,999999999,2014,1,15,3,14,1,18.33,0,36.75,6.76958974743269,"Optimal"
"361",361,"2014-01-16",0,999999999,2014,1,16,4,15,1,18.33,0,36,46.8516261620136,"Optimal"
"362",362,"2014-01-16",1,999999999,2014,1,16,4,15,1,18.33,0,35.025,42.6621443928439,"Optimal"
"363",363,"2014-01-16",2,999999999,2014,1,16,4,15,1,18.33,0,35.35,41.6294633813536,"Optimal"
"364",364,"2014-01-16",3,999999999,2014,1,16,4,15,1,18.33,0,36,41.385982559283,"Optimal"
"365",365,"2014-01-16",4,999999999,2014,1,16,4,15,1,18.33,0,33.9,34.4646539805832,"Optimal"
"366",366,"2014-01-16",5,999999999,2014,1,16,4,15,1,18.33,0,33.566667,31.8333374973965,"Optimal"
"367",367,"2014-01-16",6,999999999,2014,1,16,4,15,1,4.365,0,35.066667,33.6539187091932,"Optimal"
"368",368,"2014-01-16",7,999999999,2014,1,16,4,15,1,88.935,1,33.866667,91.5913844137267,"Above_Normal"
"369",369,"2014-01-16",8,999999999,2014,1,16,4,15,1,92.22,1,35.35,93.3714930115016,"Above_Normal"
"370",370,"2014-01-16",9,999999999,2014,1,16,4,15,1,96.78,1,37.266667,96.2038701473752,"Above_Normal"
"371",371,"2014-01-16",10,999999999,2014,1,16,4,15,1,99.915,1,39,98.5910558139347,"Above_Normal"
"372",372,"2014-01-16",11,999999999,2014,1,16,4,15,1,66.48,1,37.9,94.0980355103728,"Above_Normal"
"373",373,"2014-01-16",12,999999999,2014,1,16,4,15,1,66.27,1,37.3,90.8191693443798,"Above_Normal"
"374",374,"2014-01-16",13,999999999,2014,1,16,4,15,1,57.285,1,37.65,89.8471960397679,"Above_Normal"
"375",375,"2014-01-16",14,999999999,2014,1,16,4,15,1,50.31,1,39,91.303531010294,"Above_Normal"
"376",376,"2014-01-16",15,999999999,2014,1,16,4,15,1,23.4,1,37.65,86.2034336379476,"Above_Normal"
"377",377,"2014-01-16",16,999999999,2014,1,16,4,15,1,23.4,1,37.975,85.1707526264572,"Above_Normal"
"378",378,"2014-01-16",17,999999999,2014,1,16,4,15,1,23.4,1,37.9,83.1667483049117,"Above_Normal"
"379",379,"2014-01-16",18,999999999,2014,1,16,4,15,1,23.4,1,37.65,80.737790035217,"Optimal"
"380",380,"2014-01-16",19,999999999,2014,1,16,4,15,1,23.4,1,37.9,79.5229859030913,"Optimal"
"381",381,"2014-01-16",20,999999999,2014,1,16,4,15,1,23.4,0,37.3,13.5708029014891,"Optimal"
"382",382,"2014-01-16",21,999999999,2014,1,16,4,15,1,23.4,0,37.9,13.2059066656617,"Optimal"
"383",383,"2014-01-16",22,999999999,2014,1,16,4,15,1,23.4,0,37.65,10.776948395967,"Optimal"
"384",384,"2014-01-16",23,999999999,2014,1,16,4,15,1,23.4,0,37.9,9.5621442638413,"Optimal"
"385",385,"2014-01-17",0,999999999,2014,1,17,5,16,1,23.4,0,37,49.2799344371515,"Optimal"
"386",386,"2014-01-17",1,999999999,2014,1,17,5,16,1,23.4,0,37.3,48.1865457187827,"Optimal"
"387",387,"2014-01-17",2,999999999,2014,1,17,5,16,1,23.4,0,37,45.6361720353311,"Optimal"
"388",388,"2014-01-17",3,999999999,2014,1,17,5,16,1,23.4,0,37.266667,44.4618405172272,"Optimal"
"389",389,"2014-01-17",4,999999999,2014,1,17,5,16,1,23.4,0,37.266667,42.639959316317,"Optimal"
"390",390,"2014-01-17",5,999999999,2014,1,17,5,16,1,23.4,0,37.266667,40.8180781154068,"Optimal"
"391",391,"2014-01-17",6,999999999,2014,1,17,5,16,1,9.075,0,36,35.9203389565525,"Optimal"
"392",392,"2014-01-17",7,999999999,2014,1,17,5,16,1,81.525,1,35.6,95.8004512811963,"Above_Normal"
"393",393,"2014-01-17",8,999999999,2014,1,17,5,16,1,106.11,1,37.9,99.5636791131034,"Above_Normal"
"394",394,"2014-01-17",9,999999999,2014,1,17,5,16,1,95.475,1,39,100.412937014845,"Above_Normal"
"395",395,"2014-01-17",10,999999999,2014,1,17,5,16,1,94.59,1,39.9,100.776533261559,"Above_Normal"
"396",396,"2014-01-17",11,999999999,2014,1,17,5,16,1,72.78,1,42.1,104.296930265952,"Above_Normal"
"397",397,"2014-01-17",12,999999999,2014,1,17,5,16,1,66.015,1,44.1,107.331665615318,"Above_Normal"
"398",398,"2014-01-17",13,999999999,2014,1,17,5,16,1,63,1,45,107.695261862032,"Above_Normal"
"399",399,"2014-01-17",14,999999999,2014,1,17,5,16,1,49.74,1,45,105.873380661121,"Above_Normal"
"400",400,"2014-01-17",15,999999999,2014,1,17,5,16,1,17.13,1,44.1,101.866022012587,"Above_Normal"
"401",401,"2014-01-17",16,999999999,2014,1,17,5,16,1,17.13,1,42.1,95.1875242614011,"Above_Normal"
"402",402,"2014-01-17",17,999999999,2014,1,17,5,16,1,17.13,1,39,85.8378874075634,"Above_Normal"
"403",403,"2014-01-17",18,999999999,2014,1,17,5,16,1,17.13,1,37.9,81.3448671040015,"Optimal"
"404",404,"2014-01-17",19,999999999,2014,1,17,5,16,1,17.13,1,36,74.9092001803292,"Optimal"
"405",405,"2014-01-17",20,999999999,2014,1,17,5,16,1,17.13,0,34,5.55738559353397,"Optimal"
"406",406,"2014-01-17",21,999999999,2014,1,17,5,16,1,17.13,0,35.1,6.4066434952755,"Optimal"
"407",407,"2014-01-17",22,999999999,2014,1,17,5,16,1,17.13,0,34,1.91362319171359,"Optimal"
"408",408,"2014-01-17",23,999999999,2014,1,17,5,16,1,17.13,0,34,0.0917419908033992,"Optimal"
"409",409,"2014-01-18",0,999999999,2014,1,18,6,17,0,17.13,0,34,-20.1504811749134,"Optimal"
"410",410,"2014-01-18",1,999999999,2014,1,18,6,17,0,17.13,0,34,-21.9723623758236,"Optimal"
"411",411,"2014-01-18",2,999999999,2014,1,18,6,17,0,17.13,0,35.1,-21.1231044740821,"Optimal"
"412",412,"2014-01-18",3,999999999,2014,1,18,6,17,0,17.13,0,35.1,-22.9449856749923,"Optimal"
"413",413,"2014-01-18",4,999999999,2014,1,18,6,17,0,17.13,0,36,-22.5813894282783,"Optimal"
"414",414,"2014-01-18",5,999999999,2014,1,18,6,17,0,17.13,0,35.8,-24.8889322842161,"Optimal"
"415",415,"2014-01-18",6,999999999,2014,1,18,6,17,0,17.13,0,36,-26.2251518300987,"Optimal"
"416",416,"2014-01-18",7,999999999,2014,1,18,6,17,0,17.13,1,37.2,37.5402537347658,"Optimal"
"417",417,"2014-01-18",8,999999999,2014,1,18,6,17,0,17.13,1,37.65,36.8111112576677,"Optimal"
"418",418,"2014-01-18",9,999999999,2014,1,18,6,17,0,17.13,1,37.9,35.596307125542,"Optimal"
"419",419,"2014-01-18",10,999999999,2014,1,18,6,17,0,17.13,1,37.266667,32.2364981598139,"Optimal"
"420",420,"2014-01-18",11,999999999,2014,1,18,6,17,0,17.13,1,37.266667,30.4146169589037,"Optimal"
"421",421,"2014-01-18",12,999999999,2014,1,18,6,17,0,17.13,1,35.433333,24.1408356347018,"Optimal"
"422",422,"2014-01-18",13,999999999,2014,1,18,6,17,0,17.13,1,33.566667,17.786113939073,"Optimal"
"423",423,"2014-01-18",14,999999999,2014,1,18,6,17,0,17.13,1,33.1,14.831021400329,"Optimal"
"424",424,"2014-01-18",15,999999999,2014,1,18,6,17,0,17.13,1,33.9,14.9517868195292,"Optimal"
"425",425,"2014-01-18",16,999999999,2014,1,18,6,17,0,17.13,1,34,13.3727364461328,"Optimal"
"426",426,"2014-01-18",17,999999999,2014,1,18,6,17,0,17.13,1,33.1,9.36537779759847,"Optimal"
"427",427,"2014-01-18",18,999999999,2014,1,18,6,17,0,17.13,1,34,9.7289740443124,"Optimal"
"428",428,"2014-01-18",19,999999999,2014,1,18,6,17,0,17.13,1,34,7.90709284340221,"Optimal"
"429",429,"2014-01-18",20,999999999,2014,1,18,6,17,0,17.13,0,34,-56.5881051931172,"Optimal"
"430",430,"2014-01-18",21,999999999,2014,1,18,6,17,0,17.13,0,33.9,-58.6528172215412,"Optimal"
"431",431,"2014-01-18",22,999999999,2014,1,18,6,17,0,17.13,0,33.1,-62.4173450425617,"Optimal"
"432",432,"2014-01-18",23,999999999,2014,1,18,6,17,0,17.13,0,33.566667,-63.1060149056381,"Optimal"
"433",433,"2014-01-19",0,999999999,2014,1,19,0,18,0,17.13,0,33.45,-21.4860507262393,"Optimal"
"434",434,"2014-01-19",1,999999999,2014,1,19,0,18,0,17.13,0,33.1,-24.1578398234477,"Optimal"
"435",435,"2014-01-19",2,999999999,2014,1,19,0,18,0,17.13,0,33.45,-25.1298131280596,"Optimal"
"436",436,"2014-01-19",3,999999999,2014,1,19,0,18,0,17.13,0,33.1,-27.8016022252681,"Optimal"
"437",437,"2014-01-19",4,999999999,2014,1,19,0,18,0,17.13,0,33.566667,-28.4902720883445,"Optimal"
"438",438,"2014-01-19",5,999999999,2014,1,19,0,18,0,17.13,0,33.1,-31.4453646270885,"Optimal"
"439",439,"2014-01-19",6,999999999,2014,1,19,0,18,0,17.13,0,32,-35.9383849306504,"Optimal"
"440",440,"2014-01-19",7,999999999,2014,1,19,0,18,0,17.13,1,31.45,23.5774811527228,"Optimal"
"441",441,"2014-01-19",8,999999999,2014,1,19,0,18,0,17.13,1,30.15,18.5987991941333,"Optimal"
"442",442,"2014-01-19",9,999999999,2014,1,19,0,18,0,17.13,1,30.133333,16.7364453792014,"Optimal"
"443",443,"2014-01-19",10,999999999,2014,1,19,0,18,0,17.13,1,30.55,15.9263601023681,"Optimal"
"444",444,"2014-01-19",11,999999999,2014,1,19,0,18,0,17.13,1,30.55,14.1044789014579,"Optimal"
"445",445,"2014-01-19",12,999999999,2014,1,19,0,18,0,17.13,1,32,15.8036446994977,"Optimal"
"446",446,"2014-01-19",13,999999999,2014,1,19,0,18,0,17.13,1,33.1,16.6529026012392,"Optimal"
"447",447,"2014-01-19",14,999999999,2014,1,19,0,18,0,17.13,1,34,17.0164988479532,"Optimal"
"448",448,"2014-01-19",15,999999999,2014,1,19,0,18,0,17.13,1,34,15.194617647043,"Optimal"
"449",449,"2014-01-19",16,999999999,2014,1,19,0,18,0,17.13,1,34,13.3727364461328,"Optimal"
"450",450,"2014-01-19",17,999999999,2014,1,19,0,18,0,17.13,1,33.1,9.36537779759847,"Optimal"
"451",451,"2014-01-19",18,999999999,2014,1,19,0,18,0,17.13,1,32,4.87235749403656,"Optimal"
"452",452,"2014-01-19",19,999999999,2014,1,19,0,18,0,17.13,1,30.9,0.379337190474644,"Optimal"
"453",453,"2014-01-19",20,999999999,2014,1,19,0,18,0,17.13,0,30.9,-64.1158608460448,"Optimal"
"454",454,"2014-01-19",21,999999999,2014,1,19,0,18,0,17.13,0,30.9,-65.937742046955,"Optimal"
"455",455,"2014-01-19",22,999999999,2014,1,19,0,18,0,17.13,0,30.9,-67.7596232478651,"Optimal"
"456",456,"2014-01-19",23,999999999,2014,1,19,0,18,0,17.13,0,30.9,-69.5815044487753,"Optimal"
"457",457,"2014-01-20",0,999999999,2014,1,20,1,19,1,17.13,0,30.9,34.4672539588102,"Optimal"
"458",458,"2014-01-20",1,999999999,2014,1,20,1,19,1,17.13,0,32,35.3165118605517,"Optimal"
"459",459,"2014-01-20",2,999999999,2014,1,20,1,19,1,17.13,0,32,33.4946306596415,"Optimal"
"460",460,"2014-01-20",3,999999999,2014,1,20,1,19,1,17.13,0,33.1,34.3438885613831,"Optimal"
"461",461,"2014-01-20",4,999999999,2014,1,20,1,19,1,17.13,0,33.1,32.5220073604729,"Optimal"
"462",462,"2014-01-20",5,999999999,2014,1,20,1,19,1,17.13,0,33.1,30.7001261595627,"Optimal"
"463",463,"2014-01-20",6,999999999,2014,1,20,1,19,1,10.695,0,34,31.0637224062766,"Optimal"
"464",464,"2014-01-20",7,999999999,2014,1,20,1,19,1,62.31,1,34,91.9151580409757,"Above_Normal"
"465",465,"2014-01-20",8,999999999,2014,1,20,1,19,1,65.535,1,35.1,92.7644159427172,"Above_Normal"
"466",466,"2014-01-20",9,999999999,2014,1,20,1,19,1,67.185,1,36,93.1280121894311,"Above_Normal"
"467",467,"2014-01-20",10,999999999,2014,1,20,1,19,1,67.44,1,37,93.7344392636589,"Above_Normal"
"468",468,"2014-01-20",11,999999999,2014,1,20,1,19,1,47.685,1,37.9,94.0980355103728,"Above_Normal"
"469",469,"2014-01-20",12,999999999,2014,1,20,1,19,1,40.86,1,39,94.9472934121143,"Above_Normal"
"470",470,"2014-01-20",13,999999999,2014,1,20,1,19,1,24.825,1,39.9,95.3108896588283,"Above_Normal"
"471",471,"2014-01-20",14,999999999,2014,1,20,1,19,1,15.3,1,41,96.1601475605698,"Above_Normal"
"472",472,"2014-01-20",15,999999999,2014,1,20,1,19,1,8.19,1,41,94.3382663596596,"Above_Normal"
"473",473,"2014-01-20",16,999999999,2014,1,20,1,19,1,8.19,1,39.9,89.8452460560977,"Above_Normal"
"474",474,"2014-01-20",17,999999999,2014,1,20,1,19,1,8.19,1,39.9,88.0233648551875,"Above_Normal"
"475",475,"2014-01-20",18,999999999,2014,1,20,1,19,1,8.19,1,36,76.7310813812394,"Optimal"
"476",476,"2014-01-20",19,999999999,2014,1,20,1,19,1,8.19,1,36,74.9092001803292,"Optimal"
"477",477,"2014-01-20",20,999999999,2014,1,20,1,19,1,8.19,0,35.1,8.22852469618569,"Optimal"
"478",478,"2014-01-20",21,999999999,2014,1,20,1,19,1,8.19,0,32,-1.12111215765206,"Optimal"
"479",479,"2014-01-20",22,999999999,2014,1,20,1,19,1,8.19,0,28.9,-10.4707490114898,"Optimal"
"480",480,"2014-01-20",23,999999999,2014,1,20,1,19,1,8.19,0,27,-16.9064159351621,"Optimal"
"481",481,"2014-01-21",0,999999999,2014,1,21,2,20,1,8.19,0,23,15.2836185852206,"Optimal"
"482",482,"2014-01-21",1,999999999,2014,1,21,2,20,1,8.19,0,21.9,10.7905982816587,"Optimal"
"483",483,"2014-01-21",2,999999999,2014,1,21,2,20,1,8.19,0,19.9,4.11210053047263,"Optimal"
"484",484,"2014-01-21",3,999999999,2014,1,21,2,20,1,8.19,0,18,-2.32356639319961,"Optimal"
"485",485,"2014-01-21",4,999999999,2014,1,21,2,20,1,8.19,0,16,-9.00206414438565,"Optimal"
"486",486,"2014-01-21",5,999999999,2014,1,21,2,20,1,8.19,0,15.1,-13.00942279292,"Optimal"
"487",487,"2014-01-21",6,999999999,2014,1,21,2,20,1,21.75,0,14,-17.5024430964819,"Optimal"
